epoch,global_step,train_loss,samples_seen,tokens_seen,epoch_seconds,elapsed_seconds,learning_rate,cpu_rss_mb,parameter_count,model_name,config_fingerprint,seed,valid_loss,valid_token_accuracy,valid_perfect_accuracy,valid_greedy_token_accuracy,valid_exact_accuracy,valid_acc_tau,valid_tolerance,valid_mean_distance,valid_median_distance,valid_percentiles,valid_acc_tau_circular_DIAGNOSTIC,valid_mean_circular_distance_DIAGNOSTIC,valid_median_circular_distance_DIAGNOSTIC,valid_decode_failure_rate,valid_sequences,valid_tokens,samples_per_second,tokens_per_second,compute_seconds,step,wall_time_sec
10,869,1.850034,55616,166848,12.771,188.852,0.00025768744432908117,682.05,4131200,Salsa2-GatedUT,1656ecbb30df6d1b,456,1.850031,0.435221,0.004883,0.350098,0.004883,0.103516,0.1,128.4922,130.0,"[0.1035, 0.1973, 0.29, 0.3833, 0.479, 0.5801, 0.6777, 0.7852, 0.8857, 1.0]",0.217773,61.9292,61.0,0.0,2048,6144,370.803,1112.4,149.988,869,193.117
11,948,1.848445,60672,182016,12.807,205.228,0.00021240707268209953,683.44,4131200,Salsa2-GatedUT,1656ecbb30df6d1b,456,1.847482,0.439779,0.003906,0.440918,0.003906,0.195801,0.1,71.8799,65.0,"[0.1958, 0.3921, 0.582, 0.7158, 0.8237, 0.9253, 1.0, 1.0, 1.0, 1.0]",0.195801,64.3647,65.0,0.0,2048,6144,372.688,1118.1,162.795,948,209.539
12,1027,1.845555,65728,197184,13.452,222.344,0.0001683862245404622,622.03,4131200,Salsa2-GatedUT,1656ecbb30df6d1b,456,1.846563,0.443197,0.005371,0.350586,0.005371,0.111328,0.1,124.584,126.0,"[0.1113, 0.2148, 0.3042, 0.4028, 0.4995, 0.5972, 0.6953, 0.8047, 0.9043, 1.0]",0.207031,62.1128,62.0,0.0,2048,6144,372.931,1118.8,176.247,1027,226.669
13,1106,1.844928,70784,212352,13.125,239.163,0.00012708042713359082,628.64,4131200,Salsa2-GatedUT,1656ecbb30df6d1b,456,1.843411,0.44873,0.002441,0.348633,0.002441,0.119141,0.1,122.6807,124.0,"[0.1191, 0.2183, 0.3125, 0.4087, 0.5044, 0.6035, 0.7051, 0.8101, 0.9146, 1.0]",0.20459,62.2007,61.0,0.0,2048,6144,373.783,1121.3,189.372,1106,243.493
14,1185,1.835934,75840,227520,12.969,255.815,8.985543590229906e-05,637.14,4131200,Salsa2-GatedUT,1656ecbb30df6d1b,456,1.825735,0.487793,0.005859,0.458333,0.005859,0.276367,0.1,59.8779,49.0,"[0.2764, 0.5215, 0.7002, 0.8032, 0.8633, 0.9434, 0.9946, 0.9961, 0.998, 1.0]",0.27832,53.5762,48.0,0.0,2048,6144,374.813,1124.4,202.341,1185,260.128
15,1264,1.828452,80896,242688,12.949,272.437,5.7942076481245316e-05,632.44,4131200,Salsa2-GatedUT,1656ecbb30df6d1b,456,1.821917,0.488932,0.006836,0.458333,0.006836,0.287598,0.1,58.6216,48.0,"[0.2876, 0.5342, 0.7129, 0.8101, 0.8662, 0.9453, 0.9966, 0.998, 0.999, 1.0]",0.288574,52.5884,47.0,0.0,2048,6144,375.754,1127.3,215.29,1264,276.729
16,1343,1.817444,85952,257856,12.986,289.069,3.239554806764178e-05,631.38,4131200,Salsa2-GatedUT,1656ecbb30df6d1b,456,1.80368,0.498372,0.007324,0.459961,0.007324,0.281738,0.1,58.7197,48.0,"[0.2817, 0.5312, 0.71, 0.8101, 0.8691, 0.9473, 0.9985, 0.999, 1.0, 1.0]",0.281738,53.043,48.0,0.0,2048,6144,376.528,1129.6,228.275,1343,293.379
17,1422,1.799312,91008,273024,13.243,305.979,1.4060533789890816e-05,609.12,4131200,Salsa2-GatedUT,1656ecbb30df6d1b,456,1.785423,0.507324,0.006836,0.456217,0.006836,0.287109,0.1,59.1895,48.0,"[0.2871, 0.5303, 0.7134, 0.8042, 0.8647, 0.9404, 0.9956, 0.9966, 0.9976, 1.0]",0.289551,52.6753,47.0,0.0,2048,6144,376.816,1130.4,241.518,1422,310.296
18,1501,1.788215,96064,288192,13.638,323.292,3.5432716842798603e-06,638.89,4131200,Salsa2-GatedUT,1656ecbb30df6d1b,456,1.780469,0.510417,0.009277,0.474935,0.009277,0.327637,0.1,63.0195,43.0,"[0.3276, 0.5737, 0.7412, 0.8018, 0.8374, 0.8818, 0.916, 0.9321, 0.9609, 1.0]",0.366699,43.6499,38.0,0.0,2048,6144,376.491,1129.5,255.156,1501,327.798
19,1563,1.78769,100032,300096,11.095,338.263,1e-06,666.28,4131200,Salsa2-GatedUT,1656ecbb30df6d1b,456,1.779645,0.511719,0.010742,0.475749,0.010742,0.344238,0.1,65.6011,41.0,"[0.3442, 0.5835, 0.7388, 0.791, 0.8252, 0.8564, 0.8794, 0.9023, 0.9448, 1.0]",0.399414,40.4419,34.0,0.0,2048,6144,375.706,1127.1,266.251,1563,342.908
